name,slug,type,state,city,seats,annual_fees,closing_rank_open,nirf_rank,asmi_recommended,course,established_year,hospital_beds,photo,photo_placeholder_color,contact_phone,contact_email,website,address,affiliated_university,opd_daily,bond_years,bond_penalty,hostel_available,asmi_pulse_score,asmi_verdict,description,attached_hospital,nearby_airport,nearby_railway_station,google_location,pg_courses_availability
"Nimra Institute of Medical Sciences, Krishna Dist., A.P.",nimra-institute-of-medical-sciences-krishna-dist-a-p,Private,Andhra Pradesh,A.P.,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Noida International Institute Of Medical Sciences,noida-international-institute-of-medical-sciences,Private,Uttar Pradesh,,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Nootan Medical College and Research Centre, Mehsana",nootan-medical-college-and-research-centre-mehsana,Private,Gujarat,Mehsana,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"P E S Institute Of Medical Sciences and Research, Kuppam",p-e-s-institute-of-medical-sciences-and-research-kuppam,Private,Andhra Pradesh,Kuppam,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"P K Das Institute of Medical Sciences, Palakkad, Kerala",p-k-das-institute-of-medical-sciences-palakkad-kerala,Private,Kerala,Kerala,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
PA Sangma International Medical College & Hospital,pa-sangma-international-medical-college-hospital,Private,Meghalaya,,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
PACIFIC INSTITUTE OF MEDICAL SCIENCES Umarda,pacific-institute-of-medical-sciences-umarda,Private,Rajasthan,,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
PALAKKAD INSTITUTE OF MEDICAL SCIENCES,palakkad-institute-of-medical-sciences,Private,Kerala,,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"PARBHANI MEDICAL COLLEGE, PARBHANI",parbhani-medical-college-parbhani,Private,Maharashtra,PARBHANI,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"PES University Institute of Medical Sciences & Research, Bangalore",pes-university-institute-of-medical-sciences-research-bangalore,Private,Karnataka,Bangalore,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
PKG MEDICAL COLLEGE,pkg-medical-college,Private,West Bengal,,50,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"PSG Institute of Medical Sciences, Coimbatore",psg-institute-of-medical-sciences-coimbatore,Private,Tamil Nadu,Coimbatore,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"PSP MEDICAL COLLEGE HOSPITAL AND RESEARCH INSTITUTE, Tamil Nadu",psp-medical-college-hospital-and-research-institute-tamil-nadu,Private,Tamil Nadu,Tamil Nadu,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Pacific Medical College & Hospital, Bhilo Ka Bedla, Udaipur",pacific-medical-college-hospital-bhilo-ka-bedla-udaipur,Private,Rajasthan,Udaipur,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Panimalar Medical College Hospital & Research Institute,panimalar-medical-college-hospital-research-institute,Private,Tamil Nadu,,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Parul Institute of Medical Sciences & Research, Vadodara",parul-institute-of-medical-sciences-research-vadodara,Private,Gujarat,Vadodara,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Peoples College of Medical Sciences & Research Centre, Bhanpur, Bhopal",peoples-college-of-medical-sciences-research-centre-bhanpur-bhopal,Private,Madhya Pradesh,Bhopal,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Prakash Institute of Medical Sciences & Research, Sangli",prakash-institute-of-medical-sciences-research-sangli,Private,Maharashtra,Sangli,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Pramukhswami Medical College,pramukhswami-medical-college,Private,Gujarat,,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Prasad Institute of Medical Sciences, Lucknow",prasad-institute-of-medical-sciences-lucknow,Private,Uttar Pradesh,Lucknow,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Prathima Institute Of Medical Sciences, Karimnagar",prathima-institute-of-medical-sciences-karimnagar,Private,Telangana,Karimnagar,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Prathima Relief Institute of Medical Sciences, Hanamkonda",prathima-relief-institute-of-medical-sciences-hanamkonda,Private,Telangana,Hanamkonda,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Puducherry Institute of Medical Sciences & Research, Pondicherry",puducherry-institute-of-medical-sciences-research-pondicherry,Private,Pondicherry,Pondicherry,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Punjab Institute of Medical Sciences, Jalandhar",punjab-institute-of-medical-sciences-jalandhar,Private,Punjab,Jalandhar,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Pushpagiri Institute Of Medical Sciences and Research Centre, Tiruvalla",pushpagiri-institute-of-medical-sciences-and-research-centre-tiruvalla,Private,Kerala,Tiruvalla,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"R.V.M. Institute of Medical Sciences and Research Centre, Siddipet",r-v-m-institute-of-medical-sciences-and-research-centre-siddipet,Private,Telangana,Siddipet,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"RAM KRISHNA MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, BHOPAL",ram-krishna-medical-college-hospital-and-research-centre-bhopal,Private,Madhya Pradesh,BHOPAL,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
RANIGANJ INSTITUTE OF MEDICAL SCIENCE,raniganj-institute-of-medical-science,Private,West Bengal,,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"RIMT Medical College and Hospital Fatehgarh, Sahib, Punjab",rimt-medical-college-and-hospital-fatehgarh-sahib-punjab,Private,Punjab,Punjab,50,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"RKDF Medical College Hospital & Research Centre, Jatkhedi, Bhopal",rkdf-medical-college-hospital-research-centre-jatkhedi-bhopal,Private,Madhya Pradesh,Bhopal,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Radha Devi Jageshwari Memorial Medical College and Hospital,radha-devi-jageshwari-memorial-medical-college-and-hospital,Private,Bihar,,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Raipur Institute of Medical Sciences (RIMS), Raipur",raipur-institute-of-medical-sciences-rims-raipur,Private,Chattisgarh,Raipur,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Rajshree Medical Research Institute, Bareilly",rajshree-medical-research-institute-bareilly,Private,Uttar Pradesh,Bareilly,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Rama Medical College Hospital and Research Centre, Hapur",rama-medical-college-hospital-and-research-centre-hapur,Private,Uttar Pradesh,Hapur,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Rama Medical College and Hospital , Kanpur",rama-medical-college-and-hospital-kanpur,Private,Uttar Pradesh,Kanpur,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Rohilkhand Medical College & Hospital, Bareilly",rohilkhand-medical-college-hospital-bareilly,Private,Uttar Pradesh,Bareilly,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Ruxmaniben Deepchand Gardi Medical College, Ujjain",ruxmaniben-deepchand-gardi-medical-college-ujjain,Private,Madhya Pradesh,Ujjain,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"S R PATIL MEDICAL COLLEGE, HOSPITAL & RESEARCH CENTRE, BADAGANDI, Bagalkot, Karn",s-r-patil-medical-college-hospital-research-centre-badagandi-bagalkot-karn,Private,Karnataka,Karn,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"S S Institute of Medical Sciences& Research Centre, Davangere",s-s-institute-of-medical-sciences-research-centre-davangere,Private,Karnataka,Davangere,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"S V S Medical College, Mehboobnagar",s-v-s-medical-college-mehboobnagar,Private,Telangana,Mehboobnagar,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"S. Nijalingappa Medical College & HSK Hospital & Research Centre, Bagalkot",s-nijalingappa-medical-college-hsk-hospital-research-centre-bagalkot,Private,Karnataka,Bagalkot,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"SAL Institute of Medical Sciences, Ahmadabad",sal-institute-of-medical-sciences-ahmadabad,Private,Gujarat,Ahmadabad,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
SANTINIKETAN MEDICAL COLLEGE,santiniketan-medical-college,Private,West Bengal,,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
SCHOOL OF MEDICAL SCIENCES SRI SATYA SAI UNIVERSITY OF TECHNOLOGY AND MEDICAL SC,school-of-medical-sciences-sri-satya-sai-university-of-technology-and-medical-sc,Private,Madhya Pradesh,,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"SDM College of Medical Sciences & Hospital, Sattur, Dharwad",sdm-college-of-medical-sciences-hospital-sattur-dharwad,Private,Karnataka,Dharwad,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
SHRI GORAKSHNATH MEDICAL COLLEGE HOSPITAL and RESEARCH CENTRE,shri-gorakshnath-medical-college-hospital-and-research-centre,Private,Uttar Pradesh,,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
SHRI MATA VAISHNO DEVI INSTITUTE OF MEDICAL EXCELLENCE,shri-mata-vaishno-devi-institute-of-medical-excellence,Private,Jammu & Kashmir,,50,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"SHRI RAWATPURA SARKAR INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, RAIPUR, CHHATT",shri-rawatpura-sarkar-institute-of-medical-sciences-and-research-raipur-chhatt,Private,Chattisgarh,CHHATT,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
SHRI SHANKARACHARYA INSTITUTE OF MEDICAL SCIENCES,shri-shankaracharya-institute-of-medical-sciences,Private,Chattisgarh,,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
SHYAMLAL CHANDRASHEKHAR MEDICAL COLLEGE & S P N M HOPSITAL,shyamlal-chandrashekhar-medical-college-s-p-n-m-hopsital,Private,Bihar,,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"SKS HOSPITAL MEDICAL COLLEGE AND RESEARCH CENTRE, UP",sks-hospital-medical-college-and-research-centre-up,Private,Uttar Pradesh,UP,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"SMBT Institute of Medical Sciences & Research Centre, Nandihills, Nashik",smbt-institute-of-medical-sciences-research-centre-nandihills-nashik,Private,Maharashtra,Nashik,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"ST Peters Medical College, Hospital & Research Institute",st-peters-medical-college-hospital-research-institute,Private,Tamil Nadu,Hospital & Research Institute,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"SUDHA MEDICAL COLLEGE, JHALAWAR, KOTA",sudha-medical-college-jhalawar-kota,Private,Rajasthan,KOTA,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Santhiram Medical College, Nandyal",santhiram-medical-college-nandyal,Private,Andhra Pradesh,Nandyal,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Sapthagiri Institute of Medical Sciences & Research Centre, Bangalore",sapthagiri-institute-of-medical-sciences-research-centre-bangalore,Private,Karnataka,Bangalore,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Saraswati Institute of Medical Sciences, Hapur",saraswati-institute-of-medical-sciences-hapur,Private,Uttar Pradesh,Hapur,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Saraswati Medical College, Unnao, U.P.",saraswati-medical-college-unnao-u-p,Private,Uttar Pradesh,U.P.,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"School of Medical Sciences & Research,Greater Noida",school-of-medical-sciences-research-greater-noida,Private,Uttar Pradesh,Greater Noida,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Shadan Institute of Medical Sciences,Research Centre and Teaching Hospital, Peer",shadan-institute-of-medical-sciences-research-centre-and-teaching-hospital-peer,Private,Telangana,Peer,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Shantabaa Medical College, Amreli",shantabaa-medical-college-amreli,Private,Gujarat,Amreli,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Shija Academy of Health Sciences,shija-academy-of-health-sciences,Private,Manipur,,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Shree Narayan Medical Institute and Hospital,shree-narayan-medical-institute-and-hospital,Private,Bihar,,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Shri Balaji Institute of Medical Science,shri-balaji-institute-of-medical-science,Private,Chattisgarh,,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Shri Guru Ram Rai Institute of Medical & Health Sciences, Dehradun",shri-guru-ram-rai-institute-of-medical-health-sciences-dehradun,Private,Uttarakhand,Dehradun,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Shri Ram Murti Smarak Institute of Medical Sciences, Bareilly",shri-ram-murti-smarak-institute-of-medical-sciences-bareilly,Private,Uttar Pradesh,Bareilly,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Shri Ramkrishna Institute of Medical Sciences & Sanaka Hospitals, Durgapur",shri-ramkrishna-institute-of-medical-sciences-sanaka-hospitals-durgapur,Private,West Bengal,Durgapur,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Shri Siddhi Vinayak Medical College and Hospital, Sambhal, UP",shri-siddhi-vinayak-medical-college-and-hospital-sambhal-up,Private,Uttar Pradesh,UP,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Shridevi Institute of Medical Sciences & Research Hospital, Tumkur",shridevi-institute-of-medical-sciences-research-hospital-tumkur,Private,Karnataka,Tumkur,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Siddaganga Medical College and Research Institute, Tumakuru",siddaganga-medical-college-and-research-institute-tumakuru,Private,Karnataka,Tumakuru,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Sindhudurg Shikshan Prasarak Mandal (SSPM) Medical College & Lifetime Hospital,",sindhudurg-shikshan-prasarak-mandal-sspm-medical-college-lifetime-hospital,Private,Maharashtra,,149,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Smt Sakhubai Narayanrao Katkade Medical College and Research Center,smt-sakhubai-narayanrao-katkade-medical-college-and-research-center,Private,Maharashtra,,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Smt. Kashibai Navale Medical College and General Hospital,Pune",smt-kashibai-navale-medical-college-and-general-hospital-pune,Private,Maharashtra,Pune,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Sree Gokulam Medical College Trust & Research Foundation, Trivandrum",sree-gokulam-medical-college-trust-research-foundation-trivandrum,Private,Kerala,Trivandrum,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Sree Mookambika Institute of Medical Sciences, Kanyakumari",sree-mookambika-institute-of-medical-sciences-kanyakumari,Private,Tamil Nadu,Kanyakumari,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Sree Narayana Instt. of Medical Sciences, Chalakka,Ernakulam",sree-narayana-instt-of-medical-sciences-chalakka-ernakulam,Private,Kerala,Ernakulam,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Sree Uthradom Thiurnal Academy of Medical Sciences,Trivandrum",sree-uthradom-thiurnal-academy-of-medical-sciences-trivandrum,Private,Kerala,Trivandrum,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Sri Aurobindo Medical College and Post Graduate Institute , Indore",sri-aurobindo-medical-college-and-post-graduate-institute-indore,Private,Madhya Pradesh,Indore,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Sri Balaji Medical College Hospital and Research Institute Tirupati,sri-balaji-medical-college-hospital-and-research-institute-tirupati,Private,Andhra Pradesh,,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Sri Chamundeshwari Medical College Hospital & Research Institute, Ramanagara, Ka",sri-chamundeshwari-medical-college-hospital-research-institute-ramanagara-ka,Private,Karnataka,Ka,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Sri Guru Ram Das Institute of Medical Sciences and Research, Sri Amritsar",sri-guru-ram-das-institute-of-medical-sciences-and-research-sri-amritsar,Private,Punjab,Sri Amritsar,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Sri Madhusudan Sai Institute of Medical Sciences and Research,sri-madhusudan-sai-institute-of-medical-sciences-and-research,Private,Karnataka,,50,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Sri Manakula Vinayagar Medical College and Hospital,sri-manakula-vinayagar-medical-college-and-hospital,Private,Pondicherry,,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Sri Muthukumaran Medical College,Chennai",sri-muthukumaran-medical-college-chennai,Private,Tamil Nadu,Chennai,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Sri Ramachandra Institute of Medical Sciences, Aurangabad, Maharashtra",sri-ramachandra-institute-of-medical-sciences-aurangabad-maharashtra,Private,Maharashtra,Maharashtra,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Sri Venkateswaraa Medical College Hospital and Research Institute, Chennai",sri-venkateswaraa-medical-college-hospital-and-research-institute-chennai,Private,Tamil Nadu,Chennai,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Sri Venkateswaraa Medical College, Hospital & Research Centre, Pondicherry",sri-venkateswaraa-medical-college-hospital-research-centre-pondicherry,Private,Pondicherry,Pondicherry,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Srinivas Institute of Medical Research Centre, Srinivasnagar, mangalore",srinivas-institute-of-medical-research-centre-srinivasnagar-mangalore,Private,Karnataka,mangalore,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Srinivasan Medical College and Hospital,srinivasan-medical-college-and-hospital,Private,Tamil Nadu,,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"St. Johns Medical College, Bangalore",st-johns-medical-college-bangalore,Private,Karnataka,Bangalore,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Subbaiah Institute of Medical Sciences, Shimoga, Karnataka",subbaiah-institute-of-medical-sciences-shimoga-karnataka,Private,Karnataka,Karnataka,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Subharti Medical College, Meerut",subharti-medical-college-meerut,Private,Uttar Pradesh,Meerut,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Sukh Sagar Medical College & Hospital, Jabalpur",sukh-sagar-medical-college-hospital-jabalpur,Private,Madhya Pradesh,Jabalpur,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Surabhi Institute of Medical Sciences, Siddipet, Telangana",surabhi-institute-of-medical-sciences-siddipet-telangana,Private,Telangana,Telangana,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Swaminarayan Institute of Medical Sciences & Research, Kalol, Gandhinagar, Gujar",swaminarayan-institute-of-medical-sciences-research-kalol-gandhinagar-gujar,Private,Gujarat,Gujar,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Swamy Vivekanandha Medical College Hospital And Research Institute,swamy-vivekanandha-medical-college-hospital-and-research-institute,Private,Tamil Nadu,,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"T S Misra Medical College & Hospital, Amusi, Lucknow",t-s-misra-medical-college-hospital-amusi-lucknow,Private,Uttar Pradesh,Lucknow,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"TRR Institute of Medical Sciences, Patancheru",trr-institute-of-medical-sciences-patancheru,Private,Telangana,Patancheru,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Tagore Medical College and Hospital, Chennai",tagore-medical-college-and-hospital-chennai,Private,Tamil Nadu,Chennai,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Takshashila Medical College, Villupuram",takshashila-medical-college-villupuram,Private,Tamil Nadu,Villupuram,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Teerthanker Mahaveer Medical College & Research Center,teerthanker-mahaveer-medical-college-research-center,Private,Uttar Pradesh,,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Terna Medical College, Navi Mumbai",terna-medical-college-navi-mumbai,Private,Maharashtra,Navi Mumbai,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"The Oxford Medical College, Hospital & Research Centre, Bangalore",the-oxford-medical-college-hospital-research-centre-bangalore,Private,Karnataka,Bangalore,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Travancore Medical College, Kollam",travancore-medical-college-kollam,Private,Kerala,Kollam,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Trichy SRM Medical College Hospital & Research Centre, Trichy",trichy-srm-medical-college-hospital-research-centre-trichy,Private,Tamil Nadu,Trichy,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Tripura Medical College And Dr. BRAM Teaching Hospital,tripura-medical-college-and-dr-bram-teaching-hospital,Private,Tripura,,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Tripura Santiniketan Medical College,tripura-santiniketan-medical-college,Private,Tripura,,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"United Institute of Medical Sciences, Allahabad",united-institute-of-medical-sciences-allahabad,Private,Uttar Pradesh,Allahabad,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
VIRAAT RAMAYAN INSTITUTE OF MEDICAL SCIENCES,viraat-ramayan-institute-of-medical-sciences,Private,Bihar,,50,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Varun Arjun Medical College, Banthra, Shahjahanpur",varun-arjun-medical-college-banthra-shahjahanpur,Private,Uttar Pradesh,Shahjahanpur,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Vedantaa Institute of Medical Sciences, Palghar, Maharashtra",vedantaa-institute-of-medical-sciences-palghar-maharashtra,Private,Maharashtra,Maharashtra,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Velammal Medical College Hospital and Research Institute, Madurai",velammal-medical-college-hospital-and-research-institute-madurai,Private,Tamil Nadu,Madurai,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Venkateshwara Institute of Medical Sciences, Gajraula",venkateshwara-institute-of-medical-sciences-gajraula,Private,Uttar Pradesh,Gajraula,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Viswabharathi Medical College, Kurnool",viswabharathi-medical-college-kurnool,Private,Andhra Pradesh,Kurnool,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Vyas Medical College and Hospital Jodhpur,vyas-medical-college-and-hospital-jodhpur,Private,Rajasthan,,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Vydehi Institute Of Medical Sciences & Research Centre, Bangalore",vydehi-institute-of-medical-sciences-research-centre-bangalore,Private,Karnataka,Bangalore,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"World College of Medical Sciences & Researc, Jhajjar, Haryana",world-college-of-medical-sciences-researc-jhajjar-haryana,Private,Haryana,Haryana,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Zydus Medical College and Hospital, Dahod",zydus-medical-college-and-hospital-dahod,Private,Gujarat,Dahod,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
